관리번호,급경사지명,시행청명,관리주체구분,시도,시군구,상세주소,도로명상세주소,산주소여부,주지번,부지번
2872000047,연평지구7,옹진군청,지자체(시군구),인천광역시,옹진군,,,Y,11,1
2911000013,무등산시계탑~전망대,건설과,지자체(시군구),광주광역시,동구,,,Y,52,7
2911000025,동진맨션 뒤편 석축,동구청 회계정보과,지자체(시군구),광주광역시,동구,동진맨션 동진맨션 뒤편 석축,,,463,15
2911000032,용연부락 진입 개설도로 1구간,광주광역시 동구청,지자체(시군구),광주광역시,동구,,,Y,243,1
2911000033,용연부락 진입 개설도로 2구간,광주광역시 동구청,지자체(시군구),광주광역시,동구,,,Y,240,1
2911000034,용연부락 진입 개설도로 3구간,광주광역시 동구청,지자체(시군구),광주광역시,동구,,,Y,237,1
2911000036,증심지구(무등00-00-02),무등산국립공원사무소,국립공원공단,광주광역시,동구,,,Y,321,1
2911000038,증심지구(무등06-02-01),무등산국립공원사무소,국립공원공단,광주광역시,동구,,,,,
2911000037,증심지구(무등01-00-01),무등산국립공원사무소,국립공원공단,광주광역시,동구,,,Y,137,1
2911000020,조대~ 남광주사거리,종합건설본부,시도,광주광역시,동구,,,,22,1
2911000023,홍림교주변,동구청,지자체(시군구),광주광역시,동구,,,Y,97,5
2911000035,용연부락 진입 개설도로 4구간,광주광역시 동구청,지자체(시군구),광주광역시,동구,,,Y,75,2
2911000026,소망병원뒤편암절개지,동구청,지자체(시군구),광주광역시,동구,,,Y,39,0
2911000028,용산차량기지 A-line,광주도시철도공사,도시철도공사,광주광역시,동구,,,,1,1
2911000029,용산차량기지 D-line,광주도시철도공사,도시철도공사,광주광역시,동구,,,,1,1
2914000004,양동로 사면,광주광역시 종건,지자체(시군구),광주광역시,서구,,,,407,12
2914000011,호남경전선64,한국철도시설공단,국가철도공단,광주광역시,서구,,,,697,1
2914000012,호남경전선65,한국철도시설공단,국가철도공단,광주광역시,서구,,,,697,1
2914000013,호남경전선66,한국철도시설공단,국가철도공단,광주광역시,서구,,,,941,
2914000014,호남경전선67,한국철도시설공단,국가철도공단,광주광역시,서구,,,,941,
2914000015,호남경전선68,한국철도시설공단,국가철도공단,광주광역시,서구,,,Y,41,2
2915500036,사직공원 관덕정,광주광역시,시도,광주광역시,남구,,,,177,
2915500052,서동지역(노인연합회),광주광역시,지자체(시군구),광주광역시,남구,,,,261,40
2915500053,서동 제일파크맨션 옆,남구청 건설과,지자체(시군구),광주광역시,남구,,,,131,8
2915500045,월산근린공원,광주광역시,시도,광주광역시,남구,,,,151,8
2915500059,MBC주차장,남구청 안전행정과,지자체(시군구),광주광역시,남구,,,,269,79
2915500060,월산백운지구,남구청 안전행정과,지자체(시군구),광주광역시,남구,월산아파트,,,580,0
2915500002,MBC방송국 도로옹벽,남구청 건설과,지자체(시군구),광주광역시,남구,,,,303,
2915500003,수박등 도로,남구청 건설과,지자체(시군구),광주광역시,남구,,,,589,
2915500011,닭전머리,남구청 안전행정과,지자체(시군구),광주광역시,남구,,,,326,88
2915500051,주월지역(현대1차APT 자연사면),광주광역시 안전행정과,지자체(시군구),광주광역시,남구,현대1차아파트,,Y,147,9
2915500028,송암가든 옆 도로,광주광역시 도로과,시도,광주광역시,남구,,,Y,16,6
2915500069,호남경전선62,한국철도시설공단,국가철도공단,광주광역시,남구,,,,417,13
2915500070,호남경전선63,한국철도시설공단,국가철도공단,광주광역시,남구,,,,425,59
2915500005,사직도서관 옆,남구청 안전행정과,지자체(시군구),광주광역시,남구,,,,108,8
2915500040,광명아파트 도로,광주광역시 도로과,시도,광주광역시,남구,,,,54,1
2915500006,설월여고 옆 도로,남구청 안전행정과,지자체(시군구),광주광역시,남구,,,Y,1,1
2915500057,남부경찰서,남부경찰서,지자체(시군구),광주광역시,남구,,,,26,14
2915500012,동아여중,광주광역시교육청,지자체(시군구),광주광역시,남구,동아여자중학교,,,11,0
2915500013,동아여고,광주광역시교육청,지자체(시군구),광주광역시,남구,,,,11,
2915500066,호남경전선59,한국철도시설공단,국가철도공단,광주광역시,남구,,,,793,1
2915500067,호남경전선60,한국철도시설공단,국가철도공단,광주광역시,남구,,,Y,213,3
2915500068,호남경전선61,한국철도시설공단,국가철도공단,광주광역시,남구,,,,396,1
2917000009,삼라마이다스,북구,지자체(시군구),광주광역시,북구,,,,289,5
2917000029,삼호가든 뒤,북구,지자체(시군구),광주광역시,북구,삼호아파트,,,37,23
2917000030,유일가든 뒤,북구,지자체(시군구),광주광역시,북구,,,Y,44,54
2917000034,죽림주공아파트,한국토지주택공사,한국토지주택공사,광주광역시,북구,,,,234,
2917000001,동림동석산,북구,지자체(시군구),광주광역시,북구,,,Y,115,
2917000010,기상청 옆,북구,지자체(시군구),광주광역시,북구,,,Y,1,32
2917000018,문산로 옆,북구,지자체(시군구),광주광역시,북구,문산로,,,1016,
2917000019,금호타운 뒤,북구,지자체(시군구),광주광역시,북구,금호타운 건너편,,,1015,
2917000006,무등파크 1차뒤,북구,지자체(시군구),광주광역시,북구,,,,63,12
2917000007,무등파크2차 옆,북구,지자체(시군구),광주광역시,북구,,,,49,5
2917000012,주공3단지 옆,북구,지자체(시군구),광주광역시,북구,,,,969,11
2917000004,평촌도예공방 앞 (동림마을주변),북구,지자체(시군구),광주광역시,북구,,,Y,170,6
2917000040,원효지구(무등00-00-01),국립공원공단,국립공원공단,광주광역시,북구,,,Y,1,3
2917000003,분토마을앞,북구,지자체(시군구),광주광역시,북구,,,Y,64,2
2917000005,4수원지옆,북구,지자체(시군구),광주광역시,북구,,,Y,75,3
2917000023,자미원주변,북구,지자체(시군구),광주광역시,북구,자미원주변,,,932,1
2917000036,신용 주공아파트,한국토지주택공사,한국토지주택공사,광주광역시,북구,,,,647,0
2917000037,용두주공아파트,한국토지주택공사,한국토지주택공사,광주광역시,북구,광주광역시 북구 용두동 1089번지(광주용두2아파트),,,1089,
2917000002,수곡제옆,북구,지자체(시군구),광주광역시,북구,,,Y,11,1
2920000021,송정,광산구청,지자체(시군구),광주광역시,광산구,,,Y,95,9
2920000002,소촌2,광주광역시,지자체(시군구),광주광역시,광산구,,,Y,98,54
2920000003,소촌3,광주광역시,지자체(시군구),광주광역시,광산구,,,Y,98,64
2920000019,수랑,광주광역시 광산구청,지자체(시군구),광주광역시,광산구,,,Y,29,1
2920000006,우산1,광산구,지자체(시군구),광주광역시,광산구,,,Y,98,1
2920000007,우산2,영암국유림관리소,지방산림청,광주광역시,광산구,,,Y,101,
2920000025,우산3,광산구청,지자체(시군구),광주광역시,광산구,,,,1021,1
2920000020,신창,광주광역시 광산구청,지자체(시군구),광주광역시,광산구,,,,855,22
2920000011,호남호남선35,한국철도시설공단,국가철도공단,광주광역시,광산구,,,,502,1
2920000031,호남고속37,한국철도시설공단,국가철도공단,광주광역시,광산구,,,Y,42,19
2920000032,호남고속38,한국철도시설공단,국가철도공단,광주광역시,광산구,,,Y,42,19
2920000033,호남고속39,한국철도시설공단,국가철도공단,광주광역시,광산구,,,Y,63,7
2920000034,호남고속40,한국철도시설공단,국가철도공단,광주광역시,광산구,,,Y,63,9
2920000026,호남고속32,한국철도시설공단,국가철도공단,광주광역시,광산구,,,Y,59,3
2920000028,호남고속34,한국철도시설공단,국가철도공단,광주광역시,광산구,,,Y,31,2
2920000029,호남고속35,한국철도시설공단,국가철도공단,광주광역시,광산구,,,Y,31,2
2920000030,호남고속36,한국철도시설공단,국가철도공단,광주광역시,광산구,,,Y,27,1
2920000027,호남고속33,한국철도시설공단,국가철도공단,광주광역시,광산구,,,Y,59,3
2920000018,호남호남선34,한국철도시설공단,국가철도공단,광주광역시,광산구,,,,673,
2920000015,호남호남선37,한국철도시설공단,국가철도공단,광주광역시,광산구,,,,652,
2920000016,호남호남선36,한국철도시설공단,국가철도공단,광주광역시,광산구,,,,652,
2920000022,옥동1,광주도시철도공사,도시철도공사,광주광역시,광산구,,,N,125,26
2920000023,옥동2,광주도시철도공사,도시철도공사,광주광역시,광산구,,,N,125,26
2920000024,옥동3,광주도시철도공사,도시철도공사,광주광역시,광산구,,,N,125,26
2920000017,백선,사회복지법인 백선바오로의집,지자체(시군구),광주광역시,광산구,,,,313,1
4715000004,마산2지구,김천시,지자체(시군구),경상북도,김천시,,,Y,2,1
4715000005,마산3지구,김천시,지자체(시군구),경상북도,김천시,,,Y,155,1
4715000048,마산1지구,김천시,지자체(시군구),경상북도,김천시,,,,42,
4715000019,대율지구,김천시,지자체(시군구),경상북도,김천시,,,Y,23,
4715000018,거물지구,김천시,지자체(시군구),경상북도,김천시,,,Y,53,
4715000012,이전1지구,김천시,지자체(시군구),경상북도,김천시,,,,368,
4715000013,이전2지구,김천시,지자체(시군구),경상북도,김천시,,,,124,
4715000029,이전3지구,김천시,지자체(시군구),경상북도,김천시,,,Y,78,1
4715000030,이전4지구,김천시,지자체(시군구),경상북도,김천시,,,,299,
4715000006,여배2지구,김천시,지자체(시군구),경상북도,김천시,,,Y,90,14
4715000049,여배1지구,김천시,지자체(시군구),경상북도,김천시,,,Y,90,46
4715000043,어전지구,경상북도,지자체(시군구),경상북도,김천시,,,Y,76,
4715000051,하대지구,김천시,지자체(시군구),경상북도,김천시,,,Y,5,3
4715000050,두산지구,김천시,지자체(시군구),경상북도,김천시,,,Y,91,
4715000042,문의지구,김천시,지자체(시군구),경상북도,김천시,,,Y,29,3
4715000052,황항지구,김천시,지자체(시군구),경상북도,김천시,,,,474,
4715000032,부항지구,김천시,지자체(시군구),경상북도,김천시,,,Y,3,1
4715000014,평촌지구,김천시,지자체(시군구),경상북도,김천시,,,,374,3
4715000036,수도지구,김천시,지자체(시군구),경상북도,김천시,,,,378,
4715000040,유성지구,김천시,지자체(시군구),경상북도,김천시,,,Y,7,1
4715000035,금곡지구,김천시,지자체(시군구),경상북도,김천시,,,,1299,
4715000031,장전지구,김천시,지자체(시군구),경상북도,김천시,,,,596,
4717000124,명성지구,안동시,지자체(시군구),경상북도,안동시,,,,33,36
4717000076,볼무골1지구,안동시,지자체(시군구),경상북도,안동시,,,,634,70
4717000188,현대지구,안동시,지자체(시군구),경상북도,안동시,,,,634,209
4717000126,운안지구,안동시,지자체(시군구),경상북도,안동시,,,,174,1
4717000187,평화지구,안동시,지자체(시군구),경상북도,안동시,,,,71,171
4717000135,영남지구,안동시,지자체(시군구),경상북도,안동시,,,,92,4
4717000160,강원-중앙선078-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 서지-안동간 252k170 (우),,Y,170,
4717000162,강원-중앙선080-경,한국철도시설공단,국가철도공단,경상북도,안동시,(중앙선 서지-안동간 253k750 (우)),,Y,60,3
4717000159,강원-중앙선077-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 서지-안동간 252k150 (좌),,Y,157,
4717000161,강원-중앙선079-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 서지-안동간 253k430 (우),,Y,59,2
4717000156,강원-중앙선074-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 서지-구내간 249k182 (우),,Y,159,
4717000155,강원-중앙선073-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 이하-서지간 248k940 (좌),,Y,184,
4717000157,강원-중앙선075-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 서지-안동간 249k745 (좌),,Y,149,
4717000167,강원-중앙선085-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 안동-무릉간 258k950 (좌),,Y,32,2
4717000170,강원-중앙선088-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 안동-무릉간 261k485 (우),,,773,1
4717000163,강원-중앙선081-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 안동-무릉간 257k900 (좌),,Y,1,4
4717000169,강원-중앙선087-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 안동-무릉간 261k485 (좌),,,773,1
4717000166,강원-중앙선084-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 안동-무릉간 258k790 (좌),,Y,27,3
4717000165,강원-중앙선083-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 안동-무릉간 258k170 (좌),,Y,2,2
4717000164,강원-중앙선082-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 안동-무릉간 257k900 (우),,Y,1,5
4717000168,강원-중앙선086-경,한국철도시설공단,국가철도공단,경상북도,안동시,중앙선 안동-무릉간 259k430 (좌),,Y,93,3
